zone_id,district,zone_type,latitude,longitude,population_density,daytime_population,avg_income,bike_infra_km,micro_mobility_lanes_km,transit_stops,competitor_density,tourist_index,weather_penalty,event_count,existing_parking_spots,safety_incidents,current_station_count,future_growth_index,micromobility_friendly_score,suitability_score,avg_daily_trips
MSK_3122,ЮАО,деловой кластер,55.61439601464649,37.69601767211241,8196.748232328682,6724.066390041494,707.1258907363421,0.6282196466860326,19.717128226760686,30,0.5,0.05,0.22,7.743589743589744,21,1.0,1,0.2014310274832713,1.0,0.5308759130697535,208.64525565953096
MSK_3123,ТАО,жилой массив,55.2954170574644,37.39970351508012,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3124,ЮАО,деловой кластер,55.71151276478973,37.637809724390515,8754.391802357377,5834.0248962655605,634.7980997624703,0.0,8.969064513565776,26,0.5,0.05,0.22,4.871794871794872,17,1.0,1,0.20162117548129352,0.41389369740267257,0.28800766966818747,140.6421475070925
MSK_3125,НАО,деловой кластер,55.590544515038836,37.093169985484245,4000.0,2136.9294605809127,550.0,0.0,1.2012940896296394,0,0.1,0.05,0.22,4.871794871794872,0,1.0,0,0.2,0.0554358876193563,0.02217435504774252,66.2088194133679
MSK_3126,ТАО,жилой массив,55.17289555864125,37.03809092336969,4000.0,2000.0,550.0,0.0,1.0135868364058498,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.04677379705811817,0.018709518823247267,65.23866527050923
MSK_3127,ЮВАО,транспортный хаб,55.65585671921838,37.83461591279338,4000.0,2616.182572614108,567.458432304038,0.0,4.829710714766566,14,0.1,0.05,0.22,2.0,4,5.083549404672432,0,0.2,0.22287573270284278,0.11772782096832554,92.96378987113115
MSK_3128,ТАО,жилой массив,55.488450300532975,37.20015276998416,4000.0,2000.0,550.0,0.0,1.7491790078798715,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.08071902770857789,0.03228761108343116,69.04053110336072
MSK_3129,ТАО,транспортный хаб,55.540062353635214,37.359834454150764,4000.0,2000.0,550.0,0.0,0.12491186547949369,2,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.00576428386422864,0.006103181900121836,61.708890932034116
MSK_3130,НАО,транспортный хаб,55.5113915725278,37.232913330482205,4000.0,2273.8589211618255,559.9762470308789,0.0,0.34455851731528914,8,0.1,0.05,0.22,2.0,1,1.0,0,0.2,0.01590027571855551,0.02269012622295845,66.35323534242836
MSK_3131,ТАО,жилой массив,55.34925178458147,36.98119048270732,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3132,ТАО,жилой массив,55.25999197722248,37.29779359911627,4000.0,2000.0,550.0,0.0,0.8301194644497725,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0383073634833793,0.01532294539335172,64.29042471013848
MSK_3133,ТАО,жилой массив,55.40906026918621,37.339472538733524,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3134,ЦАО,деловой кластер,55.784318803959096,37.66567986104093,10262.876069539427,10010.373443983402,766.9833729216152,0.0,14.796918707006618,40,0.5,0.07045454545454546,0.22,6.307692307692308,33,5.207644900837638,1,0.21918100027840887,0.6828305655006289,0.45943016185730967,188.6404453200467
MSK_3135,НАО,жилой массив,55.50693749722318,37.50585627088568,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3136,ЮВАО,деловой кластер,55.68162063437808,37.77225329929268,9037.967099399477,4259.336099585063,622.3277909738717,0.0,8.293336232891805,15,0.1,0.05,0.22,10.615384615384617,13,1.0,0,0.20171787035579614,0.3827109942227943,0.25700433826016206,131.9612147128454
MSK_3137,ТАО,транспортный хаб,55.32103121904494,37.337836764205804,4000.0,2000.0,550.0,0.0,0.09007180040536683,2,0.1,0.05,0.22,2.717948717948718,1,1.0,0,0.2,0.004156526073048791,0.005460078783649896,61.52882205942197
MSK_3138,ВАО,транспортный хаб,55.82730776109886,37.68492093165933,4000.0,2000.0,550.0,0.0,10.096019946544006,8,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.2,0.4658990933118998,0.20154951074248145,116.43386300789481
MSK_3139,ТАО,жилой массив,55.376102343273345,37.14276504036764,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3140,ТАО,жилой массив,55.29406748466246,37.03502033033099,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3141,СЗАО,деловой кластер,55.81860839535894,37.399040681030705,8495.41561962782,3711.6182572614107,604.8693586698337,1.5922269855882025,12.190165723034209,16,0.1,0.05,0.22,11.333333333333332,11,1.0,0,0.20153286853160715,0.8005788175276267,0.4168209326228457,176.7098611343968
MSK_3142,ЮВАО,деловой кластер,55.72461565866839,37.79157452708506,7171.876821543801,3985.4771784232366,589.9049881235154,4.8577459955445255,15.515270865233683,17,0.1,0.05,0.22,5.589743589743589,10,4.074583783451082,0,0.20108156187931764,1.0,0.4791307420378345,194.15660777059367
MSK_3143,ЮЗАО,деловой кластер,55.67405308932489,37.57042028118993,10689.869457926852,6313.278008298756,684.6793349168646,0.0,13.958993789393562,16,0.5,0.05,0.22,10.615384615384617,24,1.0,1,0.20228114400097777,0.6441630052693315,0.3926351323726991,169.93783706435573
MSK_3144,ТАО,жилой массив,55.355125125311325,37.074621359257534,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3145,ВАО,деловой кластер,55.75865381198027,37.72820963355788,5486.728637417229,3985.4771784232366,599.8812351543943,0.0,6.040348039864213,0,0.1,0.07045454545454546,0.22,3.435897435897436,4,1.0,0,0.2175524064573947,0.27874278081476866,0.13906632795933205,98.93857182861296
MSK_3146,СЗАО,транспортный хаб,55.861589870263536,37.4179763743989,8740.372782416303,3437.759336099585,599.8812351543943,0.0,15.078632368444175,30,0.9,0.05,0.22,7.743589743589744,16,1.0,2,0.20161639520815974,0.6958307517257227,0.40420000902803577,173.17600252785002
MSK_3147,ЗАО,жилой массив,55.64551336489886,37.44271676421656,4525.02733200171,2000.0,550.0,0.0,0.9896718779521906,0,0.1,0.05,0.22,2.0,0,1.0,0,0.20017902635563778,0.04567019806374756,0.0252684436521885,67.07516422261278
MSK_3148,ТАО,транспортный хаб,55.35406254353942,37.192539500608774,4000.0,2068.4647302904564,552.4940617577197,0.0,0.0,3,0.1,0.05,0.22,2.0,1,3.0180667489090642,0,0.2,0.0,0.005981238161099252,61.67474668510779
MSK_3149,САО,деловой кластер,55.8784925857991,37.559597530990835,13011.54655724918,6724.066390041494,712.1140142517814,0.0,12.146960218669735,22,0.5,0.05,0.22,8.461538461538462,19,1.0,1,0.20307280067240224,0.5605434401217859,0.4046707979585936,173.3078234284062
MSK_3150,НАО,жилой массив,55.517957355204686,37.40978165954835,4000.0,2000.0,550.0,0.0,2.4595619597970466,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.11350093334612933,0.04540037333845173,72.71210453476648
MSK_3151,ТАО,жилой массив,55.195282683321246,37.12918747534008,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3152,ЮВАО,деловой кластер,55.73368365033655,37.73088933202013,4509.47863234688,6792.531120331951,704.6318289786223,0.0,13.15456825062324,42,0.1,0.05,0.22,2.717948717948718,8,6.594867071213961,0,0.2001737244849266,0.6070413344392018,0.3470286266761387,157.16801546931885
MSK_3153,ТАО,жилой массив,55.42325926801859,36.830663569116815,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3154,НАО,жилой массив,55.53089459466572,37.27796614948877,4000.0,2000.0,550.0,0.0,2.3172932175959837,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.10693568502559793,0.04277427401023917,71.97679672286696
MSK_3155,НАО,деловой кластер,55.553826011314094,37.31082503059808,6933.918381443846,2479.253112033195,567.458432304038,0.0,7.437185232960123,0,0.1,0.05,0.22,3.435897435897436,51,1.0,0,0.2010004216610324,0.3432023584714566,0.178395104547343,109.95062927325604
MSK_3156,НАО,деловой кластер,55.566630682499074,37.17897416613614,4000.0,2890.0414937759338,572.4465558194775,0.0,0.5179139980648372,4,0.1,0.05,0.22,2.0,0,5.728858218812473,0,0.2,0.023900077791996363,0.019720288490742442,65.52168077740788
MSK_3157,ТАО,транспортный хаб,55.40291024868135,37.446527034090394,4000.0,2136.9294605809127,554.9881235154394,0.0,2.230890312630635,4,0.1,0.05,0.22,2.0,2,5.129127408413877,0,0.2,0.10294846676572811,0.04934439467405937,73.81643050873663
MSK_3158,ТАО,деловой кластер,55.46440810429755,37.28576043892514,7056.024873464014,3026.9709543568465,587.4109263657957,0.0,3.4775086887418096,12,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.20104205812247666,0.16047592552782808,0.13199771309237224,96.95935966586423
MSK_3159,ВАО,деловой кластер,55.76002850667338,37.751964248352,4907.0512474802235,6587.136929460581,702.1377672209026,0.26607413743465325,8.508529344619275,36,0.5,0.07045454545454546,0.22,8.461538461538462,8,8.252269815934966,1,0.21735474526103304,0.43242016239860503,0.27284913991438764,136.39775917602856
MSK_3160,ТАО,транспортный хаб,55.54148507867491,37.38337892718106,4000.0,2000.0,550.0,0.0,0.06568502149414553,3,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0030311540706464933,0.006908664159904167,61.93442596477317
MSK_3161,ЗАО,деловой кластер,55.718898442457906,37.410523090906764,11511.41424369854,6587.136929460581,694.6555819477435,0.0,11.043620097612083,16,0.1,0.05,0.22,12.76923076923077,12,8.643182502223038,0,0.20256127831023205,0.5096278154759207,0.3509151294501054,158.25623624602952
MSK_3162,ВАО,деловой кластер,55.80302018292415,37.771297856899494,13107.595376360186,4601.659751037345,629.8099762470309,1.0298316754095718,16.311373885345326,16,0.1,0.05,0.22,12.76923076923077,16,2.0237493493414656,0,0.20310555186267493,0.9066800320040919,0.5236075047977334,206.61010134336536
MSK_3163,ТАО,транспортный хаб,55.27007596071271,37.12020427866727,4000.0,2000.0,550.0,0.0,0.0,4,0.1,0.05,0.22,2.0,0,2.458089957499212,0,0.2,0.0,0.007594936708860759,62.12658227848101
MSK_3164,СЗАО,деловой кластер,55.79454605660711,37.48536349572505,18689.481041712876,10695.020746887967,849.2874109263657,0.0,17.728480644079223,36,0.1,0.05,0.22,9.179487179487179,12,1.0,0,0.2050088901983095,0.8181127911401829,0.6256635695931001,235.18579948606802
MSK_3165,НАО,деловой кластер,55.56031215905129,37.48800293743641,5001.694542555883,3026.9709543568465,587.4109263657957,0.0,3.1879787368483585,14,0.1,0.05,0.22,2.717948717948718,8,1.0,0,0.20034156264347672,0.14711504244835558,0.10305975713623855,88.8567319981468
MSK_3166,ВАО,транспортный хаб,55.70019942660798,37.87774891178699,4284.718087525729,2000.0,550.0,0.0,2.4669838395082473,7,0.1,0.05,0.22,2.0,1,1.0,0,0.2000970845487216,0.11384342940362792,0.06262475216896722,77.53493060731083
MSK_3167,СЗАО,транспортный хаб,55.779936849935375,37.451218825653775,9703.438357933323,3437.759336099585,594.8931116389549,0.0,9.982893201377033,27,0.5,0.05,0.22,4.153846153846154,11,4.521396038133306,1,0.20194478595987103,0.4606786551311432,0.31671377093987796,148.6798558631658
MSK_3168,ЮАО,деловой кластер,55.649792647214355,37.65646240672531,7118.991880438836,3848.5477178423234,604.8693586698337,0.0,12.374208911922517,8,0.1,0.05,0.22,7.743589743589744,12,7.7528402918324515,0,0.20106352891665635,0.5710302419212443,0.2914593124400514,141.6086074832144
MSK_3169,ТАО,транспортный хаб,55.331127453941,37.15993634490919,4000.0,2000.0,550.0,0.0,0.1922284973473008,4,0.1,0.05,0.22,2.0,0,1.5092912499729412,0,0.2,0.008870731545402065,0.011143229327021584,63.120104211566044
MSK_3170,САО,деловой кластер,55.837530553059686,37.504392084777436,6553.6250608949495,3574.688796680498,589.9049881235154,2.090502968835516,12.485022169202837,18,0.1,0.07045454545454546,0.22,10.615384615384617,15,1.0,0,0.21791620195316438,0.8886789020972972,0.43030313479077176,180.48487774141608
MSK_3171,ЮЗАО,транспортный хаб,55.62134311296703,37.528683119499185,4000.0,2000.0,550.0,0.0,15.692047439509263,2,0.1,0.05,0.22,2.717948717948718,1,1.0,0,0.2,0.7241378991903935,0.2934526280305878,142.1667358485646
MSK_3172,ТАО,жилой массив,55.38479595172207,36.88262490487235,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3173,ТАО,жилой массив,55.48103120629873,37.28381416477635,4000.0,2000.0,550.0,0.0,6.392456141196926,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.29499144573691366,0.11799657829476547,93.03904192253432
MSK_3174,ТАО,жилой массив,55.445865441596794,36.92203660081307,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3175,ТАО,жилой массив,55.341876818526316,37.40620876439068,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3176,ТАО,жилой массив,55.251567464205955,36.95805608662482,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3177,ТАО,туристический кластер,55.415660873311424,37.173403701453175,4077.189121816316,2000.0,550.0,0.0,1.3782775892567158,0,0.1,0.07045454545454546,0.22,2.0,0,1.0,0,0.21707177486504814,0.06360311118309815,0.02851588730957802,67.98444844668185
MSK_3178,ТАО,жилой массив,55.172350479895044,37.09676064422924,4000.0,2000.0,550.0,0.0,0.1783680323037396,0,0.1,0.05,0.22,2.717948717948718,1,1.0,0,0.2,0.00823111532724206,0.0032924461308968243,60.92188491665111
MSK_3179,НАО,транспортный хаб,55.60910192643806,37.2568993191017,5159.904416329184,2136.9294605809127,554.9881235154394,0.0,3.0711452277281994,12,0.1,0.05,0.22,3.435897435897436,14,5.68353201783858,0,0.20039550981041668,0.14172354894341627,0.09550969318057859,86.742714090562
MSK_3180,ТАО,жилой массив,55.40735546445957,36.973981830950585,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3181,ТАО,жилой массив,55.30439574888966,37.339754840536116,4000.0,2000.0,550.0,0.0,0.1028091694041042,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.004744314993743449,0.0018977259974973797,60.53136327929926
MSK_3182,ТАО,транспортный хаб,55.50680798905021,37.363672430114455,4000.0,2342.3236514522823,562.4703087885986,0.0,0.41579474016057244,8,0.1,0.05,0.22,4.871794871794872,5,1.0,0,0.2,0.019187600011723423,0.024290091569679297,66.8012256395102
MSK_3183,ВАО,деловой кластер,55.81066847982377,37.686727609618245,4000.0,3711.6182572614107,572.4465558194775,1.6402545004999343,8.02379600595123,12,0.1,0.09090909090909091,0.22,11.333333333333332,6,1.0,0,0.2340909090909091,0.6154943779206669,0.27563879105084127,137.17886149423555
MSK_3184,НАО,транспортный хаб,55.48821984903658,37.54350783468493,4000.0,2068.4647302904564,552.4940617577197,0.0,1.5975639782825906,4,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.07372247805873196,0.03736896356180723,70.46330979730602
MSK_3185,ЮВАО,деловой кластер,55.6517955540851,37.763493696789276,13670.049928967514,7887.9668049792535,761.9952494061758,1.0717764420614189,19.44354595241744,28,0.5,0.05,0.22,14.923076923076923,89,1.0,1,0.2032973403327747,1.0,0.6063265845184884,229.77144366517675
MSK_3186,НАО,жилой массив,55.49873007210694,37.16345227893127,4000.0,2000.0,550.0,0.0,0.018328154899170303,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0008457858438093251,0.00033831433752373003,60.09472801450664
MSK_3187,ЗАО,деловой кластер,55.74059385587976,37.56302805501663,7852.285341468341,14529.045643153526,986.4608076009501,0.0,8.74882711198413,56,0.5,0.09090909090909091,0.22,2.717948717948718,16,1.0,1,0.23540447995384015,0.40373044433329036,0.3731572404555814,164.48402732756279
MSK_3188,ТАО,жилой массив,55.29529129212261,37.258368103768355,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3189,ТАО,жилой массив,55.40151243242683,37.42304655430657,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3190,НАО,деловой кластер,55.596814169411935,37.32953362981265,4139.944182764115,2068.4647302904564,552.4940617577197,0.0,6.027797743637073,0,0.1,0.05,0.22,2.0,0,1.0,0,0.20004771884339326,0.2781636247053335,0.11341640794844196,91.75659422556375
MSK_3191,НАО,транспортный хаб,55.58323954016905,37.17698188839975,4000.0,2205.394190871369,554.9881235154394,0.0,0.8007645340265446,4,0.1,0.05,0.22,2.0,4,1.0,0,0.2,0.036952727147394504,0.022946098826725925,66.42490767148325
MSK_3192,СВАО,деловой кластер,55.8799101134727,37.583382654047476,8795.520841307085,5765.560165975104,649.7624703087886,0.0,14.34735740429513,24,0.1,0.05,0.22,7.743589743589744,9,6.739775216290416,0,0.2016351998596549,0.6620847464124746,0.3857452218803961,168.0086621265109
MSK_3193,НАО,жилой массив,55.51731863227413,37.46912136350976,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3194,ЮАО,деловой кластер,55.628935066477574,37.73018104306091,5636.973167864795,2890.0414937759338,574.9406175771971,3.8328108094002067,12.44670082968644,6,0.1,0.05,0.22,7.0256410256410255,14,1.0,0,0.20055818301763897,1.0,0.4360690702626919,182.09933967355374
MSK_3195,ТАО,жилой массив,55.5191479077152,37.29118542090398,4232.60179178513,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.20007931368246934,0.0,0.003101357223801739,60.86838002266449
MSK_3196,НАО,жилой массив,55.55002082523581,37.18096487567972,4000.0,2000.0,550.0,0.0,6.2534602383709,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.2885772285064018,0.11543089140256071,92.32064959271699
MSK_3197,ТАО,жилой массив,55.3609639807276,36.96797233700986,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3198,ТАО,жилой массив,55.227619661126084,37.04314162925654,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3199,ТАО,транспортный хаб,55.391609591719835,37.25885738160699,4000.0,2000.0,550.0,0.0,0.0,6,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.01139240506329114,63.18987341772152
MSK_3200,ТАО,жилой массив,55.48054808800742,36.94127145848783,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,4.57431255829761,0,0.2,0.0,0.0,60.0
MSK_3201,ТАО,жилой массив,55.359781445814285,37.286178221416,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3202,СВАО,деловой кластер,55.88413680004789,37.6547758886817,12707.356816167274,8298.755186721992,764.4893111638955,0.83782842928575,12.724856612270528,27,0.5,0.05,0.22,8.461538461538462,18,1.0,1,0.20296907658519964,0.7124687831992335,0.4768644910797505,193.52205750233014
MSK_3203,ТАО,жилой массив,55.38345999223011,37.059389472965535,4000.0,2000.0,550.0,0.0,0.3320581466755406,0,0.1,0.05,0.22,2.0,9,1.0,0,0.2,0.015323423515612396,0.006129369406244959,61.71622343374859
MSK_3204,ЮВАО,деловой кластер,55.72535975152242,37.73178185656037,6622.073922697404,7545.643153526971,739.5486935866984,0.6416895104243794,6.628048800936916,9,0.1,0.05,0.22,2.717948717948718,11,3.6604812382608762,0,0.20089408743122694,0.40179734653460236,0.23443123968322285,125.6407471113024
MSK_3205,ВАО,деловой кластер,55.786372435488026,37.77306980822824,5859.152556687098,2821.5767634854774,574.9406175771971,1.927347249284931,12.081105672860712,9,0.5,0.05,0.22,3.435897435897436,7,1.0,1,0.20063394281880406,0.8456472913454002,0.38298658118346157,167.23624273136926
MSK_3206,ЗАО,деловой кластер,55.65665948683241,37.489032995189326,12110.606506391337,5491.701244813277,654.7505938242281,0.0,16.67759466287693,12,0.5,0.05,0.22,8.461538461538462,12,4.038851584487764,1,0.20276559378216616,0.7696177576112592,0.45074482969335844,186.20855231414038
MSK_3207,ТАО,жилой массив,55.351701670965404,37.08681146597791,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3208,САО,деловой кластер,55.87621461193337,37.452167745798114,4000.0,3232.3651452282156,579.9287410926365,0.0,9.337481619431303,6,0.1,0.05,0.22,2.0,8,5.426261589175153,0,0.2,0.4308949708244926,0.18717082094653237,112.40782986502907
MSK_3209,ТАО,жилой массив,55.15970894931519,37.02798453207781,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3210,ЗАО,транспортный хаб,55.639223115871694,37.40776943554329,7125.136382359176,2479.253112033195,567.458432304038,0.0,6.621037256413907,16,0.1,0.05,0.22,8.461538461538462,10,1.0,0,0.20106562409860015,0.30553973455683314,0.19625937516247444,114.95262504549285
MSK_3211,ЗАО,транспортный хаб,55.718309499192145,37.4701527182631,6465.222037644799,2136.9294605809127,552.4940617577197,0.0,14.001525040275919,8,0.1,0.05,0.22,6.307692307692308,16,1.0,0,0.2008406033178403,0.6461256867347434,0.30679481090966987,145.90254705470755
MSK_3212,ЗАО,транспортный хаб,55.71769135924847,37.52981019269834,6647.284596291198,2068.4647302904564,552.4940617577197,1.7994009959745598,10.578308867427259,3,0.1,0.07045454545454546,0.22,2.717948717948718,4,4.545428115727068,0,0.21794813843393537,0.7571697578830019,0.3461917238103039,156.9336826668851
MSK_3213,НАО,жилой массив,55.559645944982606,37.54744099417922,4000.0,2000.0,550.0,0.0,5.168445958287147,0,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.2,0.23850728292408085,0.09540291316963234,86.71281568749706
MSK_3214,ЮАО,деловой кластер,55.716367323950315,37.64920824273139,8922.384266539688,4943.983402489626,634.7980997624703,0.0,7.985126388531885,17,0.1,0.05,0.22,2.717948717948718,12,1.0,0,0.20167845836316275,0.36848809373355323,0.25499672012803387,131.39908163584948
MSK_3215,НАО,транспортный хаб,55.572713991107996,37.415383688504846,4000.0,2000.0,550.0,0.0,0.21357674059029128,6,0.1,0.05,0.22,3.435897435897436,1,1.0,0,0.2,0.009855884825939694,0.015334758993667017,64.29373251822676
MSK_3216,ТАО,жилой массив,55.41118260698267,36.90283709008342,4000.0,2000.0,550.0,0.0,1.5635000993576316,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.07215053878069425,0.0288602155122777,68.08086034343776
MSK_3217,НАО,жилой массив,55.55238864366644,37.287290370281966,4000.0,2000.0,550.0,0.0,4.196814264135781,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.1936695817571784,0.07746783270287137,81.69099315680398
MSK_3218,НАО,жилой массив,55.57347123103072,37.15446249758799,4000.0,2000.0,550.0,3.4180834878613027,3.0931841077240025,0,0.1,0.05,0.22,2.0,2,1.0,0,0.2,0.653751883360449,0.2615007533441796,133.22021093637028
MSK_3219,ТАО,жилой массив,55.41511127825007,37.23248296404246,4000.0,2000.0,550.0,0.0,0.42045831465625566,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.01940280908823432,0.007761123635293728,62.17311461788224
MSK_3220,САО,деловой кластер,55.93000830472384,37.37417225872257,4000.0,2273.8589211618255,557.4821852731592,0.0,2.118649520810765,4,0.1,0.05,0.22,2.0,1,7.8272962384395095,0,0.2,0.09776891250391352,0.047557608598787215,73.31613040766042
MSK_3221,НАО,жилой массив,55.592487498791314,37.2588620169843,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3222,ТАО,жилой массив,55.4779170672241,36.83546189620454,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3223,ТАО,транспортный хаб,55.434005521098904,37.33658743794434,4000.0,2000.0,550.0,0.0,0.3759441028190463,4,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0173486203045098,0.01453438483066468,64.06962775258611
MSK_3224,ТАО,жилой массив,55.20467027323421,37.01076077108467,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3225,ТАО,жилой массив,55.52745846406517,37.290212233158336,4000.0,2000.0,550.0,0.0,1.549492481399698,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.07150413192525862,0.028601652770103448,68.00846277562897
MSK_3226,ТАО,жилой массив,55.38206910763158,37.37801118622946,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,6.178359484710942,0,0.2,0.0,0.0,60.0
MSK_3227,ТАО,жилой массив,55.49504581108914,37.37686918029678,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3228,ТАО,деловой кластер,55.425944589170484,37.136769284170725,4000.0,2068.4647302904564,552.4940617577197,0.0,1.275355866108956,0,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.2,0.05885360219336462,0.023826476506799532,66.67141342190386
MSK_3229,ВАО,деловой кластер,55.74747255506064,37.82501551038768,10710.786658649999,5012.448132780082,634.7980997624703,0.0,19.610632286978735,26,0.1,0.05,0.22,14.923076923076923,35,1.0,0,0.202288276449114,0.9049680814967116,0.5105226880563714,202.94635265578398
MSK_3230,СЗАО,деловой кластер,55.832322708997346,37.34969581644404,9690.083885367814,5491.701244813277,674.7030878859857,0.0,11.635574556120266,25,0.1,0.05,0.22,9.179487179487179,14,1.0,0,0.20194023228731126,0.5369446241749077,0.35236577071126446,158.66241579915405
MSK_3231,ТАО,жилой массив,55.37411711450596,37.17836478817926,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_3232,САО,деловой кластер,55.89856213723938,37.54537724753685,6319.472345211158,6039.419087136929,684.6793349168646,0.0,13.273309706229028,29,0.1,0.05,0.22,2.717948717948718,13,4.764977338601085,0,0.2007909048837183,0.6125208735841506,0.3463898624995484,156.98916149987355
MSK_3233,ТАО,транспортный хаб,55.53803754675103,37.39563020747782,4000.0,2068.4647302904564,552.4940617577197,0.0,1.085939300616526,6,0.1,0.05,0.22,2.0,1,4.933830575122618,0,0.2,0.050112632327176325,0.03172249362361535,68.88229821461229
MSK_3234,ТАО,жилой массив,55.33561674541737,37.371532682467866,4000.0,2000.0,550.0,0.0,0.013417214512971641,0,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.2,0.000619161621060839,0.0002476646484243356,60.069346101558814
